,me_mean,me_std
554,87.6,15.21315220458929
555,87.6,15.512575543732254
556,87.8,15.497096502248414
557,88.4,15.239422561238992
558,88.2,15.328405005087776
559,88.4,15.806327846783388
560,88.6,16.05739704933524
561,88.2,16.351146748775758
562,88.2,15.892136420255145
563,88.6,16.05739704933524
564,88.8,15.803797012110728
565,89.2,15.535765188750764
566,89.6,15.344054223053305
567,90.4,15.370100845472681
568,90.8,15.58717421471897
569,91.0,15.773395322504284
570,91.0,16.3707055437449
571,91.8,16.412190591142913
572,92.4,16.572265988693278
573,92.8,16.4
574,92.8,16.809521111560557
575,92.8,16.678129391511508
576,93.0,16.565023392678924
577,93.0,16.87601848778319
578,93.2,16.951696080333672
579,93.6,16.930445948054647
580,93.4,16.70449041425688
581,93.2,16.228370220080635
582,93.0,16.161683080669537
583,93.0,16.284962388657824
584,93.2,16.65412861725284
585,93.2,16.975276139138355
586,93.2,17.255723688098392
587,93.4,17.65899204371529
588,93.6,17.624982269494627
589,93.6,18.017769007288333
590,94.2,18.38912722235615
591,94.4,18.43474979488466
592,94.6,18.778711350888802
593,94.6,18.895502110290693
594,94.8,19.30181338631166
595,94.8,19.30181338631166
596,95.0,19.172897537930986
597,95.4,19.805049861083408
598,95.6,20.333224043422135
599,95.4,20.58737477193243
600,95.4,20.58737477193243
601,95.4,20.401960690090547
602,96.0,20.00999750124922
603,95.8,19.5386795869117
604,96.2,19.630588376307013
605,96.4,20.274121435958698
606,96.2,20.22275945562326
607,96.2,20.468512403201164
608,96.0,20.600970850908944
609,96.2,20.409801566894277
610,96.2,20.133554082675023
611,96.2,20.133554082675023
612,96.6,20.460694025374604
613,97.0,19.939909728983228
614,96.8,19.548913013259842
615,96.6,20.025983121934367
616,97.0,19.56527536223296
617,96.8,20.133554082675023
618,97.0,19.879637823662684
619,96.6,19.9258625911151
620,97.2,19.73220717507294
621,97.4,19.59183503401353
622,98.0,19.72815247305231
623,97.6,19.334942461771124
624,97.6,19.032603605392513
625,97.8,18.89338508579127
626,98.2,18.808508712813996
627,98.2,18.475930287809597
628,98.2,17.88183435780569
629,98.6,17.681628884240276
630,98.8,17.825823964125757
631,99.2,17.88183435780569
632,99.8,17.497428382479523
633,99.8,17.497428382479523
634,99.8,16.90443728729235
635,99.8,16.630093204789926
636,100.2,16.509391266791155
637,100.4,16.71645895517349
638,100.2,16.65412861725284
639,99.6,17.001176429882726
640,99.4,16.95405556201819
641,99.6,17.590906741836815
642,99.8,17.634057956125698
643,100.0,17.67484087622856
644,100.2,17.55448660599335
645,100.4,17.6022725805505
646,100.4,17.6022725805505
