,me_mean,me_std,opp_mean,opp_std
430,125.8,16.53360214835231,64.6,16.01998751560063
431,126.2,16.079800993793423,64.8,15.778466338652816
432,126.8,16.01749044014074,65.0,16.099689437998485
433,127.4,15.755633912984905,65.0,16.099689437998485
434,127.8,15.625619987699686,65.2,16.216041440499588
435,128.0,15.31012736720371,65.6,16.304600577751053
436,128.6,15.43502510525979,65.8,16.277591959500644
437,129.2,15.184202316881846,65.8,16.277591959500644
438,129.4,14.86741403203664,66.0,16.407315441594946
439,129.8,14.945233353815523,66.0,16.407315441594946
440,130.2,14.688771221582831,66.2,16.714065932620944
441,130.2,14.688771221582831,66.2,16.714065932620944
442,130.2,14.688771221582831,66.4,16.548111674750086
443,130.6,14.554724318928201,66.4,16.548111674750086
444,130.8,14.620533505997653,66.8,16.83330033000065
445,130.8,14.620533505997653,67.2,17.2673101553195
446,131.2,14.661514246489002,67.4,17.10672382427448
447,131.2,14.661514246489002,68.0,17.389652095427326
448,131.4,14.732277488562318,68.4,17.67031408888931
449,131.4,14.732277488562318,68.6,17.984437717093076
450,131.8,14.496896219536099,69.0,18.41738309315414
451,131.8,14.496896219536099,69.4,18.391302292116237
452,132.0,14.587666023048376,69.4,18.391302292116237
453,132.4,14.62326912834473,69.4,18.391302292116237
454,132.6,14.718695594379279,69.6,18.249383551232626
455,133.4,14.867414032036642,69.6,18.249383551232626
456,133.6,14.974645237867907,69.8,18.56232744027537
457,133.6,14.974645237867907,70.2,18.17030544597421
458,134.2,15.118200951171405,70.2,18.17030544597421
459,134.4,15.304901175767192,70.6,18.445595680270127
460,134.6,15.49967741599805,71.0,18.51485889765299
461,134.8,15.184202316881846,71.0,18.51485889765299
462,135.0,15.297058540778355,71.4,18.586016248782308
463,135.0,15.297058540778355,71.6,18.445595680270127
464,135.4,15.265647709809105,71.6,18.445595680270127
465,135.4,15.265647709809105,71.8,18.41086635658409
466,135.6,15.460918472070151,72.0,18.275666882497067
467,135.8,15.587174214718972,72.2,18.594622878671135
468,136.2,15.471263684650973,72.4,18.916659324521333
