,me_mean,me_std
813,104.6,50.665964907420836
814,104.6,50.665964907420836
815,104.6,50.78818760302439
816,104.0,50.770069923134834
817,104.0,50.34679731621466
818,104.2,50.87789303813592
819,104.4,51.164831671764546
820,104.8,51.21874656802917
821,104.6,51.34043240955417
822,104.8,51.46027594173976
823,105.2,51.46027594173976
824,105.4,51.05134670114002
825,105.0,51.33809501724816
826,105.2,51.46027594173976
827,105.0,51.58294291720859
828,105.2,51.288985172257014
829,105.2,51.54182767422979
830,105.0,51.67204273105525
831,105.2,51.801158288208185
832,105.4,52.35112224203031
833,105.4,52.35112224203031
834,104.8,52.768930252564346
835,104.6,52.35876239943034
836,104.8,51.79729722678588
837,105.4,51.805791182067665
838,106.4,51.805791182067665
839,107.0,51.93072308373917
840,107.6,51.51543458032748
841,107.8,51.79729722678588
842,107.6,52.240214394659596
843,107.8,52.41526495211104
844,107.6,52.45035748209921
845,108.0,52.28001530221658
846,107.6,51.97922661987191
847,108.0,51.815055727076086
848,108.4,51.95613534511588
849,107.8,52.36945674723006
850,108.4,52.37785791725354
851,108.8,52.25858781100002
852,109.0,52.50142855199275
853,109.4,52.37785791725354
854,109.6,51.97153066824182
855,109.8,51.989999038276586
856,109.6,52.44273066879718
857,109.6,52.40076335321844
858,109.4,52.54559924484637
859,109.4,52.54559924484637
860,109.6,52.99660366476328
861,110.2,53.0033961176074
862,110.6,52.99660366476328
863,110.4,52.97395586512301
864,110.4,53.28264257710948
865,110.2,53.154115550914774
866,110.4,53.007923935955084
867,110.6,53.19248067161373
868,110.8,53.082577179334464
869,110.8,52.950542962277545
870,111.2,52.920317459365265
871,112.0,52.79772722381144
872,111.6,53.05318086599521
873,111.8,53.04488665272083
874,111.6,53.76467241600194
875,111.4,53.387639018784114
876,111.6,53.10593187206115
877,111.8,53.01848734168111
878,111.6,53.387639018784114
879,111.2,53.38688977642357
880,111.2,54.04590641297452
881,111.6,54.17231765394573
882,111.8,54.612819007994815
883,112.6,54.48522735567872
884,112.6,54.73792104199793
885,113.2,55.17390687634872
886,113.2,55.455928447732255
887,112.8,55.61079031986508
888,112.8,55.333172690529864
889,112.4,55.49630618338485
890,112.6,54.96034934386789
891,112.0,55.092649237443645
892,112.4,55.49630618338485
893,112.6,54.87294415283365
894,113.2,54.56519036895226
895,113.4,54.69405817819702
896,114.0,54.81970448661685
897,114.2,54.67138191046573
898,114.4,55.09482734340857
899,114.2,55.09047104536319
900,114.4,54.679429404484466
901,115.0,54.84159005718197
902,115.0,54.99090833947008
903,115.2,55.27169257404734
904,115.4,55.66183611775666
905,115.4,55.66183611775666
906,115.6,56.059254365358804
907,115.8,55.768808486464906
908,115.8,56.072809810103145
909,116.0,55.78171743501628
910,116.2,56.065675774042
911,116.4,56.50345122202714
912,116.4,56.50345122202714
913,115.8,56.50274329623297
914,115.8,56.65121357923412
915,116.0,56.62861467491501
916,116.2,56.60530010520216
917,115.8,56.61589882709627
918,115.8,57.188810094283305
919,115.8,57.04524520063
920,115.6,57.49295609028988
921,115.2,57.227266228608194
922,115.4,57.819028009816975
923,115.8,57.652059807087554
924,115.4,58.077878749141654
925,116.0,58.50470066584394
926,116.6,58.67060592835223
927,116.8,59.26685414293558
928,116.8,58.853716959933806
929,116.8,58.594880322430896
930,117.0,58.40205475837301
931,117.4,58.810203196384215
932,117.4,58.23607129606186
933,117.6,57.95032355388536
934,117.0,57.66801539848584
935,117.4,58.077878749141654
936,117.4,58.04343201431149
937,117.2,58.3280378548773
938,117.6,57.898531933029176
939,117.8,57.915110290838605
940,117.8,58.48555377185036
941,117.6,58.35957504985793
942,117.2,58.523157809537246
943,117.4,58.23607129606186
944,117.6,58.05721316081233
945,117.8,57.77335025770965
946,117.8,57.665934484754516
947,117.8,57.80449809487147
948,118.0,57.52564645442935
949,118.4,57.83286263016902
950,118.4,58.12951057767474
951,118.0,58.29236656715869
952,117.8,58.27314990628188
953,118.2,57.84600245479371
954,118.6,58.25667343746981
955,118.6,58.25667343746981
956,118.6,58.697870489481986
957,119.0,58.831964101158476
958,119.2,59.256729575635546
959,119.8,58.94879133620977
960,120.4,58.93929079994092
961,120.4,59.206756371211554
962,120.4,59.07486775270851
963,120.6,59.20337828198658
964,121.0,59.04913208506964
965,121.2,59.17567067638524
966,121.6,59.47638186709074
967,122.0,59.61543424315552
968,122.4,59.351832322178566
969,122.6,59.07486775270851
970,122.4,59.24390263984978
971,122.6,59.26077961012663
972,122.6,59.56038952189618
973,123.0,59.87319934661919
974,123.0,59.57180541162069
975,123.6,59.56038952189618
976,123.8,59.14524494834729
977,123.8,59.32082265107254
978,123.4,59.446110049354786
979,123.4,59.00711821466966
980,123.0,59.4407267788677
981,123.0,59.03897018072046
982,123.2,59.23985145153556
983,122.8,59.49252053829961
984,122.6,59.77491112498621
985,122.8,60.29062945433561
986,123.0,60.00999916680553
987,123.2,59.82440973382019
988,123.2,59.663724322237876
989,123.4,59.513359844660094
990,123.0,58.797959148256155
991,122.8,58.7789077816184
992,122.6,58.63309645584139
993,123.0,58.61057924982485
994,123.6,58.605801760576576
